cc_num,provider,expires
4826658118470771,visa,05/25
4768510816117883,visa,02/27
4290640444559011,visa,11/24
4512020832125075,visa,02/24
4416522127216011,visa,11/22
4317954218575825,visa,10/22
4359825013980478,visa,10/24
4744758980761767,visa,02/22
4962528640476147,visa,09/22
4531986736228701,visa,07/25
4261105761687337,visa,01/22
4157418877417250,visa,06/25
4013965340713776,visa,12/21
4584345984489687,visa,12/24
4854198561438962,visa,07/21
4273447364973474,visa,01/27
4470281582470992,visa,05/25
4127448133069907,visa,04/23
4215994671369913,visa,12/23
4602621722922108,visa,04/22
4699201618173589,visa,06/25
4806406564023528,visa,11/26
4200589548721259,visa,07/23
4296350699433292,visa,11/23
4803462633189686,visa,08/23
4446288810992896,visa,10/20
4103056051872810,visa,09/22
4274075863519271,visa,12/22
4791979141201319,visa,08/20
4632772882842794,visa,11/24
4057948736018288,visa,03/22
4153492818051472,visa,02/21
4349237434605960,visa,01/23
4082103514633614,visa,02/21
4515222722848652,visa,07/22
4295756495843073,visa,07/24
4219523862300043,visa,04/26
4067597263143312,visa,08/26
4732155039126916,visa,07/24
4630246970548037,visa,01/24
4608016746002538,visa,12/21
4155757380015404,visa,07/21
4643150599613500,visa,07/20
4668784496060538,visa,01/22
4257034326970036,visa,05/25
4709143943145981,visa,11/21
4591530943435381,visa,02/26
4429332586430961,visa,12/22
4461432145752357,visa,07/22
4266331349295725,visa,01/22
4223679325128530,visa,08/21
4914412086398520,visa,12/26
4066312659871919,visa,12/25
4714579841787460,visa,02/25
4971435496223376,visa,04/20
4610576263083191,visa,03/23
4083798027474742,visa,11/24
4722856351679661,visa,10/25
4670536129474593,visa,07/26
4557715723392843,visa,10/23
4063339327038871,visa,07/26
4606750359776531,visa,12/20
4272603492815638,visa,11/21
4593941930195367,visa,12/24
4633360799755629,visa,03/22
4523998806387507,visa,03/22
4208042827946744,visa,11/23
4394493507035999,visa,07/23
4157611524600167,visa,10/25
4441093266361033,visa,12/23
4176724959361069,visa,09/23
4604736984467176,visa,01/25
4155598958471250,visa,05/26
4836629656679550,visa,01/21
4319061294980669,visa,11/25
4128754552555642,visa,06/24
4145540560149281,visa,03/25
4873310440455300,visa,08/24
4446397114866035,visa,06/21
4872271625300607,visa,06/22
4259849013759733,visa,10/26
4368281069356032,visa,07/20
4670597011476518,visa,01/26
4743757914919385,visa,09/24
4489617345517216,visa,02/21
4449369093650679,visa,10/21
4194046985534867,visa,09/20
4330717250424795,visa,08/25
4663821303579865,visa,08/23
4918573576345739,visa,01/23
4584433306308643,visa,08/20
4292707206170812,visa,07/23
4957631209248704,visa,07/23
4984378901065237,visa,05/20
4936630177324402,visa,07/21
4320774301063314,visa,02/27
4615861341152316,visa,12/21
4313200745973719,visa,10/26
4905112944176750,visa,02/23
4839389433599814,visa,04/22
4954603686205039,visa,06/25
4748016370742996,visa,04/24
4297314011806683,visa,09/21
4308386830642322,visa,11/23
4105766717413308,visa,03/23
4462903809546664,visa,07/22
4330734141972494,visa,07/21
4492881044888279,visa,09/26
4322173063419210,visa,07/21
4405293673131219,visa,05/22
4900121360103193,visa,06/20
4937606782792992,visa,01/27
4048540950709395,visa,11/24
4701545331179463,visa,11/24
4447702609235134,visa,01/25
4444914444442477,visa,07/22
4236603585689879,visa,12/21
4605930603709600,visa,01/27
4952454658638738,visa,02/25
4436568920746015,visa,03/22
4935490681375023,visa,02/25
4372490023424364,visa,05/21
4069732791724899,visa,07/26
4165389274484492,visa,05/25
4989595750286045,visa,08/26
4910684031745922,visa,11/24
4380670531018341,visa,05/20
4899199017744984,visa,03/24
4356776926878841,visa,01/26
4770317184206702,visa,12/24
4210164375886035,visa,05/21
4406617185294694,visa,12/25
4333872866837398,visa,10/20
4110023710081721,visa,01/26
4538154569785056,visa,11/25
4829721729512170,visa,06/25
4946845854857809,visa,04/24
4448166284469807,visa,05/21
4202572345128686,visa,10/24
4722587448390919,visa,09/23
4135191998586124,visa,10/25
4810074621449401,visa,10/26
4122486294670068,visa,01/21
4320336742117362,visa,10/26
4390764871435120,visa,01/21
4504610096356257,visa,08/26
4031852792566381,visa,02/24
4032902548121772,visa,09/20
4086324433357673,visa,05/20
4369870345001138,visa,03/23
4512075607733966,visa,07/21
4035206963868496,visa,10/25
4047822031267176,visa,02/23
4255558590192549,visa,03/26
4647004048307212,visa,03/26
4393389247985678,visa,04/21
4901574893500575,visa,01/24
4139927388856403,visa,03/21
4377851360487618,visa,05/21
4720690869476605,visa,09/26
4174662222555061,visa,09/22
4175257819644391,visa,12/22
4064482175212013,visa,02/25
4087512321606818,visa,01/26
4183478356051531,visa,05/23
4760412501265879,visa,09/22
4175720078642620,visa,03/25
4317060604831341,visa,07/26
4930051113309215,visa,11/21
4964846000521601,visa,02/25
4241158465410261,visa,08/22
4727280424638940,visa,07/25
4182516480072716,visa,03/26
4370828305085373,visa,11/20
4105214026004286,visa,11/26
4105601950899402,visa,10/26
4159103451236692,visa,12/24
4872412391715921,visa,12/22
4733882799298846,visa,10/20
4014584738011328,visa,06/20
4814663347250444,visa,02/23
4026482882841242,visa,05/23
4840532524995824,visa,05/20
4037434345684856,visa,10/23
4625080650508327,visa,01/25
4181813692083222,visa,12/26
4266991020358124,visa,05/24
4614863053958196,visa,01/25
4894400826146345,visa,07/25
4994055031069549,visa,01/26
4992342123827980,visa,01/27
4928099713247305,visa,07/25
4610228229713525,visa,12/25
4844396760278956,visa,04/21
4002997272597821,visa,06/21
4716486769273077,visa,10/22
4627981529567436,visa,07/20
4765659102228780,visa,09/20
4270337188222013,visa,12/24
4220333771847564,visa,08/22
4764584052359164,visa,09/22
4669062686610803,visa,12/26
4748861269536086,visa,04/23
4121045015590517,visa,12/25
4030415075125340,visa,12/26
4357164674297168,visa,03/22
4132786463602166,visa,03/25
4224308712757433,visa,02/21
4766960253027248,visa,06/21
4475174534611737,visa,02/25
4789702270151962,visa,10/26
4378154682037024,visa,03/23
4395314059610931,visa,03/25
4532606684286514,visa,03/23
4365466964145712,visa,05/22
4224027072436236,visa,01/27
4807867512987859,visa,08/20
4935160719390209,visa,10/22
4620208589267138,visa,04/20
4826435563985631,visa,08/24
4419477571833133,visa,07/26
4585480040850249,visa,05/25
4034847430308656,visa,01/21
4039236115117050,visa,03/23
4646720314233896,visa,09/23
4275108997597522,visa,08/26
4192812550437394,visa,07/20
4965113893799953,visa,09/21
4931248535764758,visa,10/25
4219365843318607,visa,07/25
4082572083906603,visa,06/24
4387180789691693,visa,11/23
4962716379039570,visa,05/20
4433132614485795,visa,04/25
4316552850295867,visa,11/24
4626971868252642,visa,12/25
4866429625756909,visa,08/23
4236688137383071,visa,12/22
4485854427198730,visa,03/26
4914146331599090,visa,06/20
4841758566240493,visa,10/21
4014050266063388,visa,04/26
4572656037965059,visa,12/23
4598560582049642,visa,09/24
4041569503547009,visa,03/25
4937999566239300,visa,05/24
4450600849587237,visa,09/23
4762398190426112,visa,12/20
4436913896496841,visa,10/24
4722899435974047,visa,07/25
4576240908026790,visa,01/23
4017774654833519,visa,06/20
4856096011379463,visa,10/21
4070447336997127,visa,10/24
4401918079203592,visa,02/25
4367863325186161,visa,02/26
4992184711890016,visa,02/27
4251615822345115,visa,06/26
4564334720263535,visa,05/23
4987068065246544,visa,01/24
4737992970377156,visa,11/22
4203767129981461,visa,01/24
4331926805445382,visa,08/21
4539942070361410,visa,03/22
4460314108277104,visa,09/25
4024248514950228,visa,12/20
4159891477673167,visa,03/22
4434541064471817,visa,05/26
4160935994018674,visa,07/22
4925219856904529,visa,05/20
4556726395300635,visa,11/20
4512227924204037,visa,02/26
4459190555172433,visa,12/22
4581717791380981,visa,12/24
4694371880840697,visa,08/22
4312400133514817,visa,02/24
4487880070847834,visa,09/23
4635057593733772,visa,08/25
4189465312117583,visa,11/21
4545385268015400,visa,11/26
4996851751641212,visa,06/25
4598189825003156,visa,04/27
4904122632939592,visa,10/22
4879438986532275,visa,06/24
4240059378896706,visa,09/23
4593669826961606,visa,09/23
4578704387126163,visa,04/23
4809368237225657,visa,03/21
4847398360601477,visa,09/24
4258470102860307,visa,05/24
4813310162216750,visa,11/20
4574110199227427,visa,02/27
4765399557725226,visa,01/27
4407397130024145,visa,10/21
4886215445574879,visa,10/23
4993325551268073,visa,08/25
4557873358799582,visa,08/22
4164398003079334,visa,09/22
4700436337435136,visa,08/20
4262239661684950,visa,02/21
4858014024523850,visa,06/20
4002052573957041,visa,11/21
4883300511301408,visa,07/24
4397376887864095,visa,10/24
4530128809448285,visa,01/21
4746698911334417,visa,08/20
4222758961459697,visa,11/22
4044737291972773,visa,03/24
4492073694713177,visa,09/23
4600359307663795,visa,07/25
4756772736388150,visa,04/25
4072277967589499,visa,04/21
4314881165444510,visa,09/22
4113770439555875,visa,01/24
4783400201207005,visa,04/21
4228686378073567,visa,06/24
4279624666170348,visa,07/26
4998282275472603,visa,12/24
4076905981490098,visa,03/27
4509496305523886,visa,10/26
4019767157668620,visa,07/23
4488779572848846,visa,09/25
4065932971239114,visa,07/20
4731967560309112,visa,11/21
4904521618476638,visa,10/21
4586383468362003,visa,03/22
4313567388270789,visa,02/21
4570460511624395,visa,10/25
4638768679242861,visa,07/26
4602596056462931,visa,05/21
4402298732916420,visa,01/24
4246475911427946,visa,03/25
4597795599825375,visa,06/22
4014382150339479,visa,12/21
4350167337198779,visa,05/21
4188979598063197,visa,08/26
4798157984007159,visa,04/23
4950059117878528,visa,02/22
4332507813672735,visa,09/22
4984367911516743,visa,12/23
4801128824854006,visa,08/24
4018370281698596,visa,03/26
4594938632783499,visa,05/23
4458696166519888,visa,10/26
4734849475503475,visa,08/21
4061442939653509,visa,10/25
4326996190652568,visa,07/23
4051785426502064,visa,09/23
4681283329824064,visa,12/25
4863832984712996,visa,04/24
4784082125446379,visa,12/22
4269276577606969,visa,09/22
4355512112257792,visa,11/20
4350355318417751,visa,01/27
4728355609351581,visa,05/22
4883314435447742,visa,04/26
4902188987921123,visa,05/21
4329698022897729,visa,03/26
4382990379622287,visa,06/26
4415847892887733,visa,07/24
4979957408540193,visa,07/24
4878580963384179,visa,04/21
4970873444983744,visa,12/22
4240943081010350,visa,08/20
4486439728525143,visa,03/24
4709600761304131,visa,11/24
4831841278108349,visa,02/24
4640607688026061,visa,05/24
4781377082606897,visa,11/23
4416687239949377,visa,09/24
4814121952476432,visa,01/24
4716901693310662,visa,05/23
4364019373679291,visa,02/27
4066713663568302,visa,06/21
4599934683577927,visa,02/22
4314709843562546,visa,06/26
4061703683147422,visa,09/23
4999438823480147,visa,02/26
4367796845340266,visa,11/26
4108656069967075,visa,04/25
4257787427315225,visa,12/20
4225318734852327,visa,06/22
4517574458368695,visa,10/20
4733595596642020,visa,02/22
4337393396886397,visa,05/22
4106661239970134,visa,05/23
4362865159927961,visa,12/23
4910811201833259,visa,04/25
4801633663032564,visa,02/23
4362977329161080,visa,12/23
4896456870355636,visa,05/25
4444370375261305,visa,11/20
4899179141024123,visa,12/21
4646108378947033,visa,12/25
4932856639971829,visa,11/26
4924194604407789,visa,11/24
4705189321807449,visa,02/26
4828834535415685,visa,02/21
4954476321078677,visa,04/25
4214962618177922,visa,09/25
4044102701173837,visa,04/23
4955476462842567,visa,11/23
4451998124360703,visa,04/23
4233910247126452,visa,04/24
4356284507427831,visa,12/21
4571023394504370,visa,04/23
4278101879914292,visa,01/26
4401296356907080,visa,01/25
4288018833098160,visa,06/26
4643009571036850,visa,10/23
4731225523313196,visa,10/21
4780594810408948,visa,10/24
4897448087272794,visa,03/27
4566211437007462,visa,08/24
4879848031025895,visa,10/25
4744547627607958,visa,03/25
4426714853422412,visa,10/20
4774184903258927,visa,04/21
4450610369060861,visa,10/21
4075737917913211,visa,07/24
4053907188730794,visa,01/27
4127241310950423,visa,04/25
4142852373858112,visa,04/25
4135894046934556,visa,01/22
4451731501184465,visa,02/21
4033160065800364,visa,12/21
4331858219246165,visa,08/26
4739497243736228,visa,09/23
4457683659704756,visa,12/20
4987542082193079,visa,09/20
4735860607605749,visa,01/21
4583778579608686,visa,08/23
4720847913339706,visa,11/24
4685324759338740,visa,06/23
4569407210738185,visa,11/20
4883725239162692,visa,11/24
4532063563336921,visa,11/24
4889549863176925,visa,11/21
4409134620018693,visa,06/25
4666545769123077,visa,07/20
4837814652685749,visa,01/23
4153497283498124,visa,01/24
4982613980325785,visa,06/21
4706078860950927,visa,03/22
4385511954363829,visa,07/26
4361069738761022,visa,07/23
4626583774873013,visa,07/20
4689946525317933,visa,01/22
4711702608304526,visa,12/26
4753664341068199,visa,08/23
4330084355217875,visa,05/21
4781763177305976,visa,08/26
4559504630451282,visa,04/26
4074431559881024,visa,08/26
4902762805487481,visa,03/22
4750022969757333,visa,06/23
4639130723553000,visa,09/24
4983149152201636,visa,12/23
4162999748209409,visa,12/20
4351728688690786,visa,10/20
4329435186721159,visa,08/23
4162099244133730,visa,11/21
4703143310888482,visa,05/21
4101012199842464,visa,03/24
4790037680174891,visa,03/26
4389675179555620,visa,05/22
4872649215328080,visa,05/23
4514198848254804,visa,08/25
4542409737876425,visa,03/27
4945251374933710,visa,08/23
4345857116067702,visa,11/26
4526941738493222,visa,10/20
4516669165744062,visa,12/24
4632635146917993,visa,12/25
4490827782829613,visa,04/22
4271558081874407,visa,11/23
4331889905009567,visa,01/24
4216324798333841,visa,05/20
4743771257462580,visa,12/24
4887354018036260,visa,02/22
4571966855487966,visa,11/23
4593979077420545,visa,02/26
4497163674539273,visa,03/24
4497259074738398,visa,11/23
4811066281305302,visa,08/25
4838795710208187,visa,08/23
4249145754536700,visa,11/25
4641657842030706,visa,02/27
4196885288247539,visa,08/20
4747222407443118,visa,03/27
4372828638145256,visa,02/22
4134616839276213,visa,01/26
4504121273988276,visa,01/27
4843001396485576,visa,03/23
4086183379761938,visa,08/26
4282465169456304,visa,11/26
4121969041006158,visa,08/23
4122046974704585,visa,11/21
4270040815512943,visa,02/24
4002294601402646,visa,06/21
4933902686938375,visa,05/25
4662781317435275,visa,06/22
4289813600632962,visa,09/25
4345311711305042,visa,01/24
4685703116849251,visa,07/26
4499008703093271,visa,09/22
4629971054971275,visa,07/26
4213966286746810,visa,03/21
4130780077593681,visa,09/26
4409556288324809,visa,08/25
4965394494079355,visa,09/22
4941006773108056,visa,05/25
4642797891661065,visa,01/22
4260823194136547,visa,11/23
4795328280771201,visa,08/22
4628217084662331,visa,12/22
4011658480336530,visa,05/21
4897640222264179,visa,06/24
4020804652162424,visa,12/21
4494993945919125,visa,10/20
4445194309059323,visa,11/23
4825853116445765,visa,10/25
4537398048757498,visa,10/25
4492225471477547,visa,01/22
4202420875045088,visa,06/21
4344518634419269,visa,09/21
4956682778614561,visa,04/25
4411404400474549,visa,12/26
4049008003160288,visa,11/23
4897006298724647,visa,02/25
4240926091569952,visa,05/24
4210008366222421,visa,10/24
4047499946144533,visa,04/21
4059356807232242,visa,07/25
4023902450410024,visa,10/24
4923159869947754,visa,09/22
4281882775110045,visa,05/25
4207440954533320,visa,03/23
4545871820431524,visa,12/22
4073783462746129,visa,01/26
4095322981311810,visa,01/23
4971504713384368,visa,10/20
4430535174050598,visa,08/21
4895153118181590,visa,01/24
4404876530320321,visa,11/21
4350641649520912,visa,01/22
4092127792183230,visa,01/26
4721799843796118,visa,02/26
4384510035742507,visa,03/22
4326329079866945,visa,09/25
4329509775617760,visa,03/25
4323717879028737,visa,09/25
4812856218386972,visa,03/24
4274853411721270,visa,11/21
4796619778027877,visa,07/21
4665664334047702,visa,02/23
4233690645010595,visa,02/21
4752150161921338,visa,09/22
4349633057314544,visa,06/22
4660474815406863,visa,10/21
4890785453601818,visa,12/24
4866282802885771,visa,05/26
4863225422212143,visa,04/24
4482800103024487,visa,04/26
4694322834239940,visa,09/25
4987357825651386,visa,12/23
4515817750086370,visa,01/26
4046059358674731,visa,08/24
4791085817075175,visa,04/25
4225055220270438,visa,12/25
4789235341446178,visa,12/24
4075118765763984,visa,02/24
4513668989400011,visa,10/20
4599440343337454,visa,03/24
4484027551172976,visa,12/24
4224388844548314,visa,03/26
4317996018012996,visa,03/24
4994058547181220,visa,07/21
4033873900674329,visa,01/26
4255378988948224,visa,05/22
4777589286272310,visa,03/24
4963915872680745,visa,03/26
4327375116136270,visa,08/26
4796025664912000,visa,03/21
4105105814794239,visa,11/21
4908031916723554,visa,09/21
4390725869325276,visa,07/22
4470414579013125,visa,06/21
4354918700679464,visa,07/22
4393864722118870,visa,05/21
4340266397669431,visa,11/20
4961556633091012,visa,10/26
4823760159192117,visa,02/25
4399048527351720,visa,03/21
4502973031220471,visa,09/22
4918983605720788,visa,11/22
4015078451539804,visa,11/25
4250834983002990,visa,02/23
4628944649090100,visa,05/23
4371395131636737,visa,10/21
4725797167528600,visa,11/22
4580317866027954,visa,03/21
4140727875999949,visa,09/25
4725736371880183,visa,11/26
4428759264767325,visa,11/21
4032749297184216,visa,06/23
4590176178508608,visa,01/21
4186663782403268,visa,02/22
4400780183761498,visa,01/22
